-1323081.522549,1601442.776161,2819843.855561,3913022.580037,-159015.452740,-4884935.529251,-677522.111344,-3379242.875685,-966739.438079,-4359852.169341,2756015.940543,2241323.703223,3800975.830215,4134551.294056,-674548.318750,-4162729.927449,-1510718.885680,-2411033.865130,1920879.885641,-790936.253052,3112507.151004,-271197.434365,-506410.368905,70896.211672,-2080350.174160,-73632.871026,5487402.316022,1031011.210210,-1401791.720538,-4365925.899149,2009461.273938,-2424050.398228,-3817504.116462,3045911.114682,2070211.747482,-2423829.525782,1151871.299003,3933970.047912,-953082.870855,2664050.879236,-499065.020177,-3722265.238250,-492320.071462,-1068166.142763,-422723.574530,-1310486.491152,3496031.785960,815698.787351,1130902.970734,-2283499.219774,1440026.755529,-1437040.686088,-2212214.984298,4851602.223812,-4550614.998413,4696368.681632,-5628743.859037,3614085.236374,2240732.200203,-4303669.577838,1224236.140458,385801.617028,-876974.731886,505724.968768,1521309.658159,-1362382.364369,-95262.484196,636223.222621,-2330159.933021,3422835.765084,-1635767.738106,1464723.519895,-3791863.881803,3032214.212440,573675.517531,-2314206.708376,995244.250566,1055963.464885,-1534433.254362,1209187.897736,-1297385.639516,1159796.362098,-815078.808889,-735584.546215,3989792.134272,-3059960.814273,-2873824.350314,4640572.954307,-953027.578753,-1577548.959760,1022942.442641,529920.123244,-1067454.168930,540754.391575,-91848.203015
-1302288.874758,1543822.202623,2867849.852112,3954599.932585,-123929.725516,-4955182.148252,-675211.100664,-3370518.800652,-1032115.181062,-4438706.710403,2788095.921439,2260963.688608,3864132.221655,4231382.188379,-674870.263785,-4232551.953918,-1583005.377366,-2412749.885709,1953931.291703,-805092.667498,3236922.275150,-315159.508686,-541446.650424,-540.905522,-2081890.790364,-24817.829355,5540276.664065,1017728.211992,-1391493.753828,-4442888.044799,1997551.901110,-2436528.118465,-3801503.438316,3115699.219239,2100446.572800,-2486158.340474,1202481.317396,3883193.055085,-938037.587615,2645651.435017,-473007.350074,-3752131.346296,-485064.098341,-1104608.050274,-390120.281526,-1278686.642460,3502335.258931,774909.698141,1125811.110456,-2252419.227169,1460294.772977,-1494933.488517,-2245405.720786,4985101.640032,-4660901.507201,4737977.262776,-5640705.114876,3613236.200628,2276724.816915,-4368691.367156,1261771.937247,375061.918259,-834674.400097,435577.694415,1585679.164788,-1412585.093163,-74398.438681,668787.117194,-2412408.632104,3483497.267627,-1616418.988296,1425099.992738,-3800044.655934,3054278.909911,580385.791169,-2321119.405449,961708.662206,1113844.350571,-1578268.019159,1238573.626920,-1327780.438329,1171377.796525,-778505.184294,-787087.386830,3998592.552236,-3016136.857884,-2935640.170812,4645703.756934,-884105.606080,-1623255.490446,999070.236030,562382.659569,-1073167.961517,537190.691093,-90733.630112
-1279408.754054,1481599.189132,2918106.556080,3996941.897805,-86268.718477,-5028132.501158,-672639.845553,-3359756.646573,-1101558.477986,-4521000.437067,2821071.473628,2280869.158774,3930092.833929,4333754.449707,-674823.042598,-4305768.885358,-1659741.990771,-2414029.601391,1989035.132794,-820154.446068,3368976.061162,-361944.529195,-578556.033208,-77346.275464,-2083011.831008,27351.659079,5594754.143318,1003005.507169,-1380179.649155,-4523123.679296,1984070.132868,-2448814.435592,-3782508.335428,3189293.827575,2131709.000759,-2552068.885811,1255858.079564,3827514.912592,-921336.638692,2624685.154000,-444748.358515,-3782773.740087,-477287.818866,-1143126.328074,-354889.886361,-1244137.137397,3507778.501995,731219.162561,1119422.748196,-2218228.266937,1481387.738026,-1556095.776495,-2280276.800514,5126318.825045,-4777309.971702,4780744.933339,-5651402.493099,3610936.336366,2314405.512524,-4436685.201741,1301823.716631,363026.597018,-789110.841098,360579.925549,1653805.828421,-1465628.298174,-52143.439067,703335.959742,-2499426.527539,3547129.034607,-1595156.501925,1382000.256988,-3807068.878802,3076591.490312,587266.752323,-2327494.437580,925425.028490,1175320.120679,-1624608.787530,1269660.417668,-1359957.772184,1183531.569284,-739256.489479,-841755.680622,4006233.664830,-2967841.864020,-3000608.759848,4649280.608745,-810104.915676,-1671458.561691,973097.708352,597153.396970,-1079187.412836,533320.904785,-89530.715932
-1254412.344062,1414988.264937,2970024.540907,4039250.447502,-46204.425860,-5102765.702025,-669822.541088,-3346622.835393,-1174527.226296,-4605721.774804,2854379.209619,2300640.877033,3998034.861373,4440691.032240,-674299.144414,-4381553.290649,-1740295.265969,-2414702.240414,2025919.070994,-835987.616918,3507614.792262,-411248.799688,-617420.851428,-159143.431552,-2083547.247835,82520.675535,5649975.926631,986782.898893,-1367834.299635,-4605612.720671,1968913.369855,-2460586.131564,-3760099.738937,3265965.869479,2163517.936055,-2620962.973106,1311481.237142,3766890.693970,-902920.920251,2600959.329948,-414326.966682,-3813686.696896,-469024.470364,-1183365.594341,-317172.391501,-1206904.950850,3511965.046045,684919.022266,1111524.632478,-2180919.884160,1503054.993820,-1619970.996438,-2316448.475675,5274004.141979,-4898755.335545,4823973.299061,-5660233.103373,3606849.493899,2353320.097101,-4506841.581948,1344141.525931,349641.598019,-740505.476121,281182.408867,1725115.167518,-1521021.049347,-28654.223905,739572.559007,-2590415.003264,3613018.260282,-1571981.331589,1335523.324227,-3812472.856690,3098700.119872,594211.624155,-2333061.951490,886531.058020,1239902.547833,-1673036.822157,1302159.105135,-1393605.674084,1196085.999223,-697512.542470,-899155.078729,4012208.154961,-2914991.148608,-3068061.581289,4650809.553797,-731403.687591,-1721706.045410,945089.280833,634024.588392,-1085452.506146,529155.312629,-88244.418186
-1227293.992183,1344310.447719,3022861.484705,4080543.979245,-4009.527118,-5177827.270972,-666759.954899,-3330764.860869,-1250322.256984,-4691574.613648,2887381.545159,2319779.093596,4066955.971459,4551000.495891,-673182.408605,-4458870.096588,-1823876.310482,-2414593.654847,2064191.418861,-852434.293644,3651426.942615,-462606.161172,-657623.513980,-245411.531204,-2083331.704315,140272.584588,5704853.880799,969022.191218,-1354462.943356,-4689031.205487,1951952.447761,-2471414.188395,-3733884.680522,3344777.897897,2195305.954102,-2692076.921668,1368680.463532,3701365.989653,-882742.364002,2574240.894810,-381862.402299,-3844178.494834,-460326.664689,-1224891.539070,-277142.646370,-1167123.109715,3514442.327846,636335.099043,1101913.457407,-2140467.903354,1524917.934944,-1685814.135426,-2353448.786260,5426515.476883,-5023802.470976,4866763.976083,-5666430.371033,3600536.714715,2392904.363853,-4578085.493850,1388319.680572,334841.021564,-689087.622892,197980.703120,1798816.135491,-1578120.914645,-4130.225705,777136.435274,-2684367.271362,3680231.339998,-1546870.165239,1285793.595473,-3815645.318407,3120002.435714,601057.377501,-2337415.498575,845171.755876,1306952.613090,-1722996.266545,1335713.958502,-1428381.722209,1208896.571075,-653563.435704,-958710.511759,4015902.352477,-2857540.972467,-3137100.241814,4649655.317056,-648505.881211,-1773400.896419,915127.346386,672715.711540,-1091872.702969,524701.536215,-86880.245051
-1198037.688991,1269911.425068,3075845.909913,4119809.769162,40041.965387,-5252030.688865,-663430.837613,-3311820.669378,-1328198.571539,-4777259.615509,2919372.299586,2337779.290978,4135795.282658,4663427.862918,-671338.578430,-4536654.022416,-1909665.521925,-2413514.278692,2103501.279093,-869326.915152,3798996.472277,-515550.836299,-698737.386180,-335644.649304,-2082175.895555,200156.985290,5758272.996048,949688.696034,-1340070.244172,-4772101.958122,1933060.858289,-2480848.882898,-3703414.805452,3424781.901347,2226484.366039,-2764621.530672,1426779.551020,3630972.814061,-860749.430830,2544322.840421,-347457.171624,-3873617.512318,-451271.091824,-1267246.329597,-234989.723902,-1124881.358903,3514746.612569,585834.041285,1090345.243132,-2096877.556785,1546640.382942,-1752908.207957,-2390774.632559,5582188.507022,-5151017.145741,4908241.124314,-5669268.914280,3591608.722400,2432579.616436,-4649386.511615,1433998.543706,318586.329286,-635173.036258,111620.536641,1874141.694941,-1636323.011368,21244.495060,815657.974959,-2780285.250056,3747874.340758,-1519836.522801,1232962.033086,-3816020.684179,3139931.879222,607667.798800,-2340219.806642,801545.153656,1375821.694178,-1773935.648052,1369954.131255,-1463901.993581,1221771.721340,-607676.728057,-1019851.001692,4016711.152016,-2795448.158472,-3206847.115743,4645210.391607,-561938.093599,-1825935.778732,883292.368418,712956.427136,-1098373.392901,519975.592806,-85445.162378
-1166621.495411,1192082.778670,3128216.308026,4156009.539197,85694.257569,-5324056.606225,-659809.178226,-3289392.899202,-1407453.128199,-4861442.359218,2949629.721396,2354124.203261,4203484.602144,4776739.866159,-668660.651022,-4613803.765322,-1996835.408475,-2411223.980751,2143460.131674,-886517.792422,3948943.530957,-569671.511698,-740377.895427,-429345.291475,-2079865.865465,261724.991621,5809094.578763,928731.531645,-1324609.033020,-4853503.587509,1912115.766984,-2488454.192109,-3668234.553591,3505058.622150,2256431.551864,-2837792.752311,1485123.397992,3555655.314235,-836889.497826,2510940.322783,-311210.954922,-3901336.202175,-441877.011754,-1309945.063650,-190873.927845,-1080288.685789,3512422.196981,533697.703342,1076558.619699,-2050109.829216,1567846.702941,-1820485.884457,-2427914.936219,5739338.838941,-5278929.667562,4947477.833962,-5667978.929675,3579615.135922,2471792.190106,-4719695.404499,1480848.484750,300781.376194,-579034.099155,22703.755617,1950316.581878,-1694962.732512,47253.318963,854751.064934,-2877122.958742,3815007.783726,-1490863.853219,1177126.193008,-3812958.156822,3157880.538939,613893.487800,-2341092.732039,755807.290302,1445871.314011,-1825296.318250,1404499.071624,-1499764.483541,1234496.696146,-560098.262534,-1081997.359935,4013957.586024,-2728609.013214,-3276384.639396,4636790.841799,-472202.146378,-1878681.480792,849636.783080,754481.805351,-1104868.072111,514985.030075,-83944.501663
-1133066.570811,1111272.668415,3179041.100018,4187943.922941,132606.128989,-5392365.779598,-655903.593977,-3263065.925742,-1487186.451171,-4942516.738884,2977378.524878,2368203.571890,4268772.707866,4889408.459602,-664994.762537,-4689051.339948,-2084384.947188,-2407545.378872,2183588.535831,-903789.190616,4099457.343137,-624343.353276,-781963.370328,-525838.472521,-2076224.879319,324445.199136,5855987.384513,906111.843461,-1308130.662768,-4931594.457934,1888968.301668,-2493723.404146,-3627853.902713,3584398.354382,2284465.062514,-2910650.431832,1542848.065262,3475571.354134,-811116.646755,2473875.190310,-273291.129306,-3926510.119015,-432237.594694,-1352454.905859,-145060.362942,-1033516.520829,3506916.750528,480423.956235,1060288.308934,-2000177.325582,1588109.816441,-1887652.023953,-2464283.678262,5895910.645686,-5405753.975029,4983394.702639,-5661662.959787,3564067.213294,2509827.421414,-4787687.801085,1528334.307075,281398.871631,-521006.800918,-67989.741052,2026364.661799,-1753274.894773,73663.039525,893967.283225,-2973635.806749,3880488.458851,-1459958.064994,1118509.143105,-3805780.326888,3173144.549591,619542.865605,-2339575.286022,708180.121501,1516299.682859,-1876399.760362,1438914.041814,-1535543.568867,1246897.321551,-511218.061337,-1144421.885650,4006949.649561,-2657052.726267,-3344613.442324,4623686.211922,-379971.633657,-1930907.452217,814303.517702,796920.674776,-1111247.786246,509746.057952,-82386.647561
-1097353.016926,1027875.114959,3227410.907422,4214462.959219,180440.977370,-5455445.576865,-651675.708128,-3232424.300806,-1566543.161178,-5018969.159441,3001772.777758,2379454.641424,4330415.038572,4999945.718402,-660218.463508,-4761104.954777,-2171330.830812,-2402187.032771,2223422.456370,-920947.045471,4248904.036867,-679078.745633,-823062.413855,-624502.813633,-2070984.270554,387764.677994,5897643.998323,881801.618203,-1290587.972915,-5004912.976177,1863493.407065,-2496129.756086,-3581796.138428,3661718.381752,2309885.022993,-2982244.278774,1599206.126540,3390675.557281,-783384.997283,2432865.653814,-233818.875955,-3948385.453996,-422399.938147,-1394196.846689,-97775.364259,-984692.549268,3497697.180997,426370.814456,1041291.549236,-1947108.714586,1607019.925414,-1953526.783928,-2499265.102410,6049909.048269,-5529778.567290,5014951.889453,-5649479.862624,3544496.151451,2546027.035278,-4852155.040198,1576051.982476,260371.119922,-461455.338569,-159724.433760,2101389.118929,-1810508.178115,100229.758311,932855.041243,-3068615.440938,3943250.162832,-1427135.054132,1057274.966472,-3793805.276769,3185051.594930,624462.563378,-2335280.179543,658896.521640,1586342.840997,-1926585.642100,1472737.269373,-1570746.977791,1258700.870648,-461315.513917,-1206458.969257,3994954.251242,-2580713.553676,-3410488.733747,4605166.795148,-285871.333218,-1981879.928236,777375.043783,839946.781065,-1117408.387702,504269.053931,-80778.341521
-1059499.363761,942349.214827,3272367.003290,4234288.691693,228840.145169,-5511670.730349,-647107.971747,-3197022.352276,-1644581.082133,-5089137.151619,3021969.639077,2387227.346479,4387086.151572,5106748.992418,-654173.834751,-4828612.961432,-2256626.632514,-2394920.465725,2262484.543607,-937772.614790,4395423.991474,-733266.005668,-863114.866576,-724636.972984,-2063925.376707,451110.280626,5932652.977384,855770.921996,-1272009.474222,-5071780.638658,1835540.566566,-2495131.695476,-3529547.373479,3735795.622731,2331947.954193,-3051553.919856,1653308.926801,3301089.029961,-753662.542083,2387667.097028,-192958.767233,-3966126.595384,-412448.664608,-1434598.321034,-49268.077933,-933990.919593,3484219.730258,371998.151302,1019281.515139,-1890907.416761,1624113.252570,-2017163.271522,-2532223.387409,6199176.636285,-5649134.718463,5041020.588177,-5630505.321357,3520393.899048,2579662.694711,-4911755.092704,1623499.886035,237657.160687,-400768.324127,-251670.220399,2174375.491432,-1865851.464483,126699.734214,970933.573622,-3160745.251013,4002102.660851,-1392404.710823,993633.108561,-3776303.539185,3192863.817331,628460.646150,-2327743.969581,608202.038151,1655147.276774,-1975127.892304,1505494.252260,-1604895.050115,1269677.148756,-410751.668312,-1267361.234395,3977200.144987,-2499562.207123,-3472862.439060,4580456.632878,-190597.682965,-2030811.729540,738974.186546,883182.745546,-1123234.134507,498568.092031,-79127.705109
